Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"M01",Absolute Quantification,"ABS","18G10522",Ch1Unknown,"ZFY",,0,ddPCR Supermix for Probes (no dUTP),,0.074,0,0.074,0,0,47357,0,0,11228,36129,0,47357,,,,,,,,0,,,0,0,0,,,0.012,0,1,1,,,,,"","(A03,B03)",0.034,0,0.034,0,,,,,,,0,0,,,0.0053,0,
"M02",Absolute Quantification,"ABS","18G10772",Ch1Unknown,"ZFY",,0,ddPCR Supermix for Probes (no dUTP),,0.075,0,0.075,0,0,46841,0,0,11464,35377,0,46841,,,,,,,,0,,,0,0,0,,,0.011,0,1,1,,,,,"","(C03,D03)",0.034,0,0.034,0,,,,,,,0,0,,,0.0052,0,
"M03",Absolute Quantification,"ABS","18G10690",Ch1Unknown,"ZFY",,0.03,ddPCR Supermix for Probes (no dUTP),,0.13,-0.02,0.13,0,1,44076,0,1,9899,34177,0,44077,,,,,,,,9E-05,,,0.0003,0,0.009,,,0.03,0,1,1,,,,,"","(E03,F03)",0.066,0,0.066,0.007,,,,,,,0.00019,0,,,0.019,0,
"M04",Absolute Quantification,"ABS","18G10769",Ch1Unknown,"ZFY",,0,ddPCR Supermix for Probes (no dUTP),,0.076,0,0.076,0,0,46396,0,0,11623,34773,0,46396,,,,,,,,0,,,0,0,0,,,0.011,0,1,1,,,,,"","(G03,H03)",0.035,0,0.035,0,,,,,,,0,0,,,0.0051,0,
"M05",Absolute Quantification,"ABS","18G10771",Ch1Unknown,"ZFY",,0,ddPCR Supermix for Probes (no dUTP),,0.075,0,0.075,0,0,47268,0,0,10752,36516,0,47268,,,,,,,,0,,,0,0,0,,,0.012,0,1,1,,,,,"","(A04,B04)",0.034,0,0.034,0,,,,,,,0,0,,,0.0056,0,
"M06",Absolute Quantification,"ABS","18G10693",Ch1Unknown,"ZFY",,0,ddPCR Supermix for Probes (no dUTP),,0.085,0,0.085,0,0,41380,0,0,12597,28783,0,41380,,,,,,,,0,,,0,0,0,,,0.01,0,1,1,,,,,"","(A05,B05)",0.039,0,0.039,0,,,,,,,0,0,,,0.0046,0,
"M07",Absolute Quantification,"ABS","18G10519",Ch1Unknown,"ZFY",,0,ddPCR Supermix for Probes (no dUTP),,0.079,0,0.079,0,0,44455,0,0,23942,20513,0,44455,,,,,,,,0,,,0,0,0,,,0.0044,0,1,1,,,,,"","(A06,B06)",0.036,0,0.036,0,,,,,,,0,0,,,0.002,0,
"M08",Absolute Quantification,"ABS","20RG-336G0056",Ch1Unknown,"ZFY",,0,ddPCR Supermix for Probes (no dUTP),,0.083,0,0.083,0,0,42651,0,0,8879,33772,0,42651,,,,,,,,0,,,0,0,0,,,0.015,0,1,1,,,,,"","(A07,B07)",0.038,0,0.038,0,,,,,,,0,0,,,0.0069,0,
"M09",Absolute Quantification,"ABS","18G05794",Ch1Unknown,"ZFY",,0.03,ddPCR Supermix for Probes (no dUTP),,0.12,-0.02,0.12,0,1,46706,1,0,12005,34701,0.0252,46707,,,,,,,,7E-05,,,0.00024,0,0.007,,,0.024,0,1,1,,,,,"","(C04,D04)",0.063,0,0.063,0.007,,,,,,,0.00015,0,,,0.015,0,
"M10",Absolute Quantification,"ABS","18G05797",Ch1Unknown,"ZFY",,0,ddPCR Supermix for Probes (no dUTP),,0.081,0,0.081,0,0,43479,0,0,8926,34553,0,43479,,,,,,,,0,,,0,0,0,,,0.015,0,1,1,,,,,"","(C05,D05)",0.037,0,0.037,0,,,,,,,0,0,,,0.0069,0,
